0.0013698630136986301,0.9990000180245133,9.285534040580905E-4,7.142857142857142E-5,0.0
0.0027397260273972603,0.9989925435485666,8.697039243230512E-4,1.352015067021762E-4,2.551020408163265E-6
0.00410958904109589,0.9989783833458348,8.217483956454097E-4,1.924921534016698E-4,7.376105118120994E-6
0.005479452054794521,0.9989582208367092,7.832282975780753E-4,2.443102780346101E-4,1.4240587678174793E-5
0.00684931506849315,0.9989326332670548,7.528951567418904E-4,2.9152538578651433E-4,2.2946190416823226E-5
0.00821917808219178,0.9989021064457231,7.296808539267631E-4,3.3488673574392645E-4,3.3325964606297646E-5
0.009589041095890411,0.9988670473848221,7.126721426940209E-4,3.7504052000597696E-4,4.5239952477977185E-5
0.010958904109589041,0.9988277951385082,7.010887838470503E-4,4.1254460884676693E-4,5.857146879813701E-5
0.012328767123287671,0.9987846300945038,6.942647841034483E-4,4.4788120717550984E-4,7.322391421739352E-5
0.0136986301369863,0.998737781936774,6.916322995095946E-4,4.8146771865726674E-4,8.911804505929574E-5
0.015068493150684932,0.9986874364670064,6.927078262137802E-4,5.136660718774471E-4,1.0618963490245499E-4
0.01643835616438356,0.9986337414460636,6.97080354563439E-4,5.447907268875587E-4,1.2438747248543926E-4
0.01780821917808219,0.998576811593808,7.044012083310705E-4,5.751155495226682E-4,1.4367164833841274E-4
0.019178082191780823,0.9985167328661309,7.143753302511862E-4,6.048797143140417E-4,1.6401208930407604E-4
0.02054794520547945,0.9984535661112021,7.267538088718163E-4,6.342927740154321E-4,1.8538730591083488E-4
0.021917808219178082,0.9983873501925056,7.413274707684067E-4,6.635390141871595E-4,2.0778332253898428E-4
0.023287671232876714,0.998318104653819,7.579213871067635E-4,6.927811944818355E-4,2.3119276459256186E-4
0.024657534246575342,0.9982458319906348,7.763901649529809E-4,7.221637638569441E-4,2.556140805554511E-4
0.026027397260273973,0.9981705195833692,7.966139121092235E-4,7.518156245654436E-4,2.810508799562041E-4
0.0273972602739726,0.9980921413398455,8.184947800324073E-4,7.818525091565837E-4,3.075113709656446E-4
0.028767123287671233,0.9980106590877897,8.419540029358524E-4,8.123790256066122E-4,3.350078836679088E-4
0.030136986301369864,0.9979260237522893,8.669293627977701E-4,8.434904178794972E-4,3.6355646703351474E-4
0.031506849315068496,0.9978381763481867,8.933730199764833E-4,8.752740825079254E-4,3.93176549328956E-4
0.03287671232876712,0.9977470488131178,9.212496576937468E-4,9.078108760273021E-4,4.238906531612163E-4
0.03424657534246575,0.9976525647032383,9.505348959947318E-4,9.411762431552084E-4,4.5572415761184145E-4
0.03561643835616438,0.9975546397705388,9.812139370981741E-4,9.754411913698263E-4,4.887051009932658E-4
0.036986301369863014,0.9974531824379506,0.001013280409460549,0.0010106731339037233,5.228640186852632E-4
0.038356164383561646,0.9973480941861274,0.0010467353825207332,0.0010469366200486756,5.582338113033837E-4
0.03972602739726028,0.9972392698638025,0.0010815865280752914,0.0010842939689896317,5.948496391326725E-4
0.0410958904109589,0.9971265979319139,0.0011178474076527424,0.001122805821088559,6.327488393448305E-4
0.04246575342465753,0.9970099606502252,0.0011555368681880852,0.0011625316185678082,6.719708630189768E-4
0.043835616438356165,0.9968892342139162,0.0011946785308153795,0.0012035300258514418,7.125572294170824E-4
0.045205479452054796,0.9967642888465378,0.0012353003597553112,0.001245859298371985,7.545514953350547E-4
0.04657534246575343,0.9966349888547998,0.0012774343001271608,0.0012895776074051098,7.979992376680288E-4
0.04794520547945205,0.9965011926498685,0.0013211159751039165,0.0013347433274266535,8.429480476010955E-4
0.049315068493150684,0.9963627527391665,0.0013663844341927872,0.0013814152915699303,8.894475350708418E-4
0.050684931506849315,0.9962195156920878,0.0014132819455930827,0.0014296530199749977,9.375493423441752E-4
0.052054794520547946,0.9960713220825327,0.0014618538265868564,0.0014795169251468976,9.873071657336327E-4
0.05342465753424658,0.9959180064107439,0.0015121483067783992,0.0015310684978610183,0.0010387767846167747
0.0547945205479452,0.9957593970065514,0.001564216419736904,0.0015843704766570206,0.0010920160970547804
0.056164383561643834,0.9955953159158188,0.0016181119192297136,0.0016394870035365454,0.0011470851614149625
0.057534246575342465,0.9954255787716133,0.0016738912167764343,0.0016964837681141425,0.001204046243496148
0.0589041095890411,0.9952499946513865,0.0017316133377196221,0.0017554281421569336,0.0012629638687369008
0.06027397260273973,0.995068365921258,0.001791339893406668,0.0018163893061790537,0.0013239048791562733
0.06164383561643835,0.9948804880683183,0.0018531350674193445,0.001879438369525573,0.001386938494736761
0.06301369863013699,0.994686149521727,0.0019170656140802835,0.0019446484851819389,0.0014521363790107762
0.06438356164383562,0.9944851314632529,0.0019832008677163433,0.0020120949603743307,0.0015195727086564316
0.06575342465753424,0.9942772076278003,0.002051612761373333,0.002081855363879678,0.001589324246946745
0.06712328767123288,0.9940621440943727,0.0021223758538599677,0.0021540096308380104,0.0016614704209294076
0.0684931506849315,0.9938396990678504,0.002195567364155599,0.002228640165751329,0.001736093402242731
0.06986301369863014,0.9936096226518925,0.002271267212349917,0.002305831944259788,0.0018132781914979635
